exerciseId,patternId,exerciseName,imageFilename,imageURL,key,mode,rhythm,articulation,dynamic,timeSignature,direction,description,patternType
358,38,D Major Quarter Note Scale Pattern 38,358_d_major_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/358_d_major_quarter_note_scale_Pattern_38.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
359,39,D Major Quarter Note Scale Pattern 39,359_d_major_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/359_d_major_quarter_note_scale_Pattern_39.cropped.png,d,major,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
360,0,D Natural Minor Whole Note Long Tone Fermata Pattern 0,360_d_natural_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/360_d_natural_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
361,1,D Natural Minor Whole Note Long Tone Fermata Pattern 1,361_d_natural_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/361_d_natural_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
362,2,D Natural Minor Quarter-Note Rhythm Pattern 2,362_d_natural_minor_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/362_d_natural_minor_quarter-note_rhythm_Pattern_2.cropped.png,d,natural_minor,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
363,3,D Natural Minor Quarter-Note Rhythm Pattern 3,363_d_natural_minor_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/363_d_natural_minor_quarter-note_rhythm_Pattern_3.cropped.png,d,natural_minor,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
364,4,D Natural Minor Quarter-Note Rhythm Pattern 4,364_d_natural_minor_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/364_d_natural_minor_quarter-note_rhythm_Pattern_4.cropped.png,d,natural_minor,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
365,5,D Natural Minor Quarter-Note Rhythm Pattern 5,365_d_natural_minor_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/365_d_natural_minor_quarter-note_rhythm_Pattern_5.cropped.png,d,natural_minor,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
366,6,D Natural Minor Whole Note Long Tone Pattern 6,366_d_natural_minor_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/366_d_natural_minor_whole_note_long_tone_Pattern_6.cropped.png,d,natural_minor,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
367,7,D Natural Minor Quarter-Note Interval Pattern 7,367_d_natural_minor_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/367_d_natural_minor_quarter-note_interval_Pattern_7.cropped.png,d,natural_minor,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
368,8,D Natural Minor Whole Note Long Tone Fermata Pattern 8,368_d_natural_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/368_d_natural_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
369,9,D Natural Minor Quarter Note Scale Pattern 9,369_d_natural_minor_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/369_d_natural_minor_quarter_note_scale_Pattern_9.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
370,10,D Natural Minor Whole Note Long Tone Fermata Pattern 10,370_d_natural_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/370_d_natural_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
371,11,D Natural Minor Quarter Note Scale Pattern 11,371_d_natural_minor_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/371_d_natural_minor_quarter_note_scale_Pattern_11.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
372,12,D Natural Minor Quarter Note Arpeggio Pattern 12,372_d_natural_minor_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/372_d_natural_minor_quarter_note_arpeggio_Pattern_12.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
373,13,D Natural Minor Whole Note Long Tone Fermata Pattern 13,373_d_natural_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/373_d_natural_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
374,14,D Natural Minor Quarter Note Scale Pattern 14,374_d_natural_minor_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/374_d_natural_minor_quarter_note_scale_Pattern_14.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
375,15,D Natural Minor Quarter Note Scale Pattern 15,375_d_natural_minor_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/375_d_natural_minor_quarter_note_scale_Pattern_15.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
376,16,D Natural Minor Whole Note Long Tone Fermata Pattern 16,376_d_natural_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/376_d_natural_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
377,17,D Natural Minor Quarter Note Scale Pattern 17,377_d_natural_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/377_d_natural_minor_quarter_note_scale_Pattern_17.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
378,18,D Natural Minor Quarter Note Scale Pattern 18,378_d_natural_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/378_d_natural_minor_quarter_note_scale_Pattern_18.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
379,19,D Natural Minor Whole Note Long Tone Fermata Pattern 19,379_d_natural_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/379_d_natural_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
380,20,D Natural Minor Quarter Note Scale Pattern 20,380_d_natural_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/380_d_natural_minor_quarter_note_scale_Pattern_20.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
381,21,D Natural Minor Quarter Note Arpeggio Pattern 21,381_d_natural_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/381_d_natural_minor_quarter_note_arpeggio_Pattern_21.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
382,22,D Natural Minor Quarter Note Scale Pattern 22,382_d_natural_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/382_d_natural_minor_quarter_note_scale_Pattern_22.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
383,23,D Natural Minor Quarter Note Arpeggio Pattern 23,383_d_natural_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/383_d_natural_minor_quarter_note_arpeggio_Pattern_23.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
384,24,D Natural Minor Quarter Note Arpeggio Pattern 24,384_d_natural_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/384_d_natural_minor_quarter_note_arpeggio_Pattern_24.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
385,25,D Natural Minor Whole Note Long Tone Fermata Pattern 25,385_d_natural_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/385_d_natural_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,d,natural_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
386,26,D Natural Minor Dotted Half Note Long Tone Pattern 26,386_d_natural_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/386_d_natural_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,d,natural_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
387,27,D Natural Minor Quarter Note Rhythm Pattern 27,387_d_natural_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/387_d_natural_minor_quarter_note_rhythm_Pattern_27.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
388,28,D Natural Minor Quarter Note Rhythm Pattern 28,388_d_natural_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/388_d_natural_minor_quarter_note_rhythm_Pattern_28.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
389,29,D Natural Minor Quarter Note Rhythm Pattern 29,389_d_natural_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/389_d_natural_minor_quarter_note_rhythm_Pattern_29.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
390,30,D Natural Minor Half Note Scale Pattern 30,390_d_natural_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/390_d_natural_minor_half_note_scale_Pattern_30.cropped.png,d,natural_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
391,31,D Natural Minor Scale Pattern 31,391_d_natural_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/391_d_natural_minor_scale_Pattern_31.cropped.png,d,natural_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
392,32,D Natural Minor Quarter Note Rhythm Pattern 32,392_d_natural_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/392_d_natural_minor_quarter_note_rhythm_Pattern_32.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
393,33,D Natural Minor Quarter Note Rhythm Pattern 33,393_d_natural_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/393_d_natural_minor_quarter_note_rhythm_Pattern_33.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
394,34,D Natural Minor Quarter Note Rhythm Pattern 34,394_d_natural_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/394_d_natural_minor_quarter_note_rhythm_Pattern_34.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
395,35,D Natural Minor Quarter Note Scale Pattern 35,395_d_natural_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/395_d_natural_minor_quarter_note_scale_Pattern_35.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
396,36,D Natural Minor Quarter Note Scale Pattern 36,396_d_natural_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/396_d_natural_minor_quarter_note_scale_Pattern_36.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
397,37,D Natural Minor Quarter Note Scale Pattern 37,397_d_natural_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/397_d_natural_minor_quarter_note_scale_Pattern_37.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
398,38,D Natural Minor Quarter Note Scale Pattern 38,398_d_natural_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/398_d_natural_minor_quarter_note_scale_Pattern_38.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
399,39,D Natural Minor Quarter Note Scale Pattern 39,399_d_natural_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/399_d_natural_minor_quarter_note_scale_Pattern_39.cropped.png,d,natural_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
400,0,D Harmonic Minor Whole Note Long Tone Fermata Pattern 0,400_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/400_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
401,1,D Harmonic Minor Whole Note Long Tone Fermata Pattern 1,401_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/401_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
402,2,D Harmonic Minor Quarter-Note Rhythm Pattern 2,402_d_harmonic_minor_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/402_d_harmonic_minor_quarter-note_rhythm_Pattern_2.cropped.png,d,harmonic_minor,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
403,3,D Harmonic Minor Quarter-Note Rhythm Pattern 3,403_d_harmonic_minor_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/403_d_harmonic_minor_quarter-note_rhythm_Pattern_3.cropped.png,d,harmonic_minor,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
404,4,D Harmonic Minor Quarter-Note Rhythm Pattern 4,404_d_harmonic_minor_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/404_d_harmonic_minor_quarter-note_rhythm_Pattern_4.cropped.png,d,harmonic_minor,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
405,5,D Harmonic Minor Quarter-Note Rhythm Pattern 5,405_d_harmonic_minor_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/405_d_harmonic_minor_quarter-note_rhythm_Pattern_5.cropped.png,d,harmonic_minor,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
406,6,D Harmonic Minor Whole Note Long Tone Pattern 6,406_d_harmonic_minor_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/406_d_harmonic_minor_whole_note_long_tone_Pattern_6.cropped.png,d,harmonic_minor,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
407,7,D Harmonic Minor Quarter-Note Interval Pattern 7,407_d_harmonic_minor_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/407_d_harmonic_minor_quarter-note_interval_Pattern_7.cropped.png,d,harmonic_minor,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
408,8,D Harmonic Minor Whole Note Long Tone Fermata Pattern 8,408_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/408_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
409,9,D Harmonic Minor Quarter Note Scale Pattern 9,409_d_harmonic_minor_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/409_d_harmonic_minor_quarter_note_scale_Pattern_9.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
410,10,D Harmonic Minor Whole Note Long Tone Fermata Pattern 10,410_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/410_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
411,11,D Harmonic Minor Quarter Note Scale Pattern 11,411_d_harmonic_minor_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/411_d_harmonic_minor_quarter_note_scale_Pattern_11.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
412,12,D Harmonic Minor Quarter Note Arpeggio Pattern 12,412_d_harmonic_minor_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/412_d_harmonic_minor_quarter_note_arpeggio_Pattern_12.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
413,13,D Harmonic Minor Whole Note Long Tone Fermata Pattern 13,413_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/413_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
414,14,D Harmonic Minor Quarter Note Scale Pattern 14,414_d_harmonic_minor_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/414_d_harmonic_minor_quarter_note_scale_Pattern_14.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
415,15,D Harmonic Minor Quarter Note Scale Pattern 15,415_d_harmonic_minor_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/415_d_harmonic_minor_quarter_note_scale_Pattern_15.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
416,16,D Harmonic Minor Whole Note Long Tone Fermata Pattern 16,416_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/416_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
417,17,D Harmonic Minor Quarter Note Scale Pattern 17,417_d_harmonic_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/417_d_harmonic_minor_quarter_note_scale_Pattern_17.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
418,18,D Harmonic Minor Quarter Note Scale Pattern 18,418_d_harmonic_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/418_d_harmonic_minor_quarter_note_scale_Pattern_18.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
419,19,D Harmonic Minor Whole Note Long Tone Fermata Pattern 19,419_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/419_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
420,20,D Harmonic Minor Quarter Note Scale Pattern 20,420_d_harmonic_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/420_d_harmonic_minor_quarter_note_scale_Pattern_20.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
421,21,D Harmonic Minor Quarter Note Arpeggio Pattern 21,421_d_harmonic_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/421_d_harmonic_minor_quarter_note_arpeggio_Pattern_21.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
422,22,D Harmonic Minor Quarter Note Scale Pattern 22,422_d_harmonic_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/422_d_harmonic_minor_quarter_note_scale_Pattern_22.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
423,23,D Harmonic Minor Quarter Note Arpeggio Pattern 23,423_d_harmonic_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/423_d_harmonic_minor_quarter_note_arpeggio_Pattern_23.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
424,24,D Harmonic Minor Quarter Note Arpeggio Pattern 24,424_d_harmonic_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/424_d_harmonic_minor_quarter_note_arpeggio_Pattern_24.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
425,25,D Harmonic Minor Whole Note Long Tone Fermata Pattern 25,425_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/425_d_harmonic_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,d,harmonic_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
426,26,D Harmonic Minor Dotted Half Note Long Tone Pattern 26,426_d_harmonic_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/426_d_harmonic_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,d,harmonic_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
427,27,D Harmonic Minor Quarter Note Rhythm Pattern 27,427_d_harmonic_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/427_d_harmonic_minor_quarter_note_rhythm_Pattern_27.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
